id,agent_id,case_group,case_subgroup,instruction,associated_url,allow_url_reading,active,horas_cache_pagina,response_mode,change_action,change_note
443ec97a-83cc-48fc-a1df-84193981b47c,c1330a20-c057-4764-8121-6268ca02f280,Deportes,NORMA · PRECIO PÚBLICO PARA LA UTILIZACIÓN DE INSTALACIONES DEPORTIVAS Y LA REALIZACIÓN DE ACTIVIDADES DEPORTIVAS (BORM nº 42 de 20/02/2024),"Documento oficial del Ayuntamiento de Alguazas: PRECIO PÚBLICO PARA LA UTILIZACIÓN DE INSTALACIONES DEPORTIVAS Y LA REALIZACIÓN DE ACTIVIDADES DEPORTIVAS (BORM nº 42 de 20/02/2024). Descárgalo y léelo desde este enlace exacto (cópialo tal cual, no inventes otra URL): https://alguazas.es/wp-content/uploads/2024/02/BORM-No-42-20-02-2024-ORDENANZA-PRECIOS-PUBLICOS-UTILIZACION-DE-INSTALACIONES-DEPORTIVAS-Y-REALIZACION-DE-ACTIVIDADES-DEPORTIVAS.pdf Responde con datos literales del documento (importes, plazos, artículos). Si no queda claro, dilo. Tono cercano. Termina citando el enlace: https://alguazas.es/wp-content/uploads/2024/02/BORM-No-42-20-02-2024-ORDENANZA-PRECIOS-PUBLICOS-UTILIZACION-DE-INSTALACIONES-DEPORTIVAS-Y-REALIZACION-DE-ACTIVIDADES-DEPORTIVAS.pdf",https://alguazas.es/wp-content/uploads/2024/02/BORM-No-42-20-02-2024-ORDENANZA-PRECIOS-PUBLICOS-UTILIZACION-DE-INSTALACIONES-DEPORTIVAS-Y-REALIZACION-DE-ACTIVIDADES-DEPORTIVAS.pdf,true,true,4320,ia,rewrite_text,Plantilla NORMA ia acortada/diferenciada
4479dcbb-b068-4c2f-9567-35963c49546b,c1330a20-c057-4764-8121-6268ca02f280,Presupuestos participativos,PRESUPUESTOS PARTICIPATIVOS 2017,En este enlace tienes toda la información sobre presupuestos participativos 2017: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTY0/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTY0/30007,false,false,,directo,deactivate,1B: año/memoria no vigente (dejar General+2025)
44fce52a-6206-4ad0-8d06-c1192b9b81b2,c1330a20-c057-4764-8121-6268ca02f280,Videoacta plenos legislatura (actas),Actas y vídeos del pleno de 2020,En este enlace tienes toda la información sobre 2020: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTgwNw==/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTgwNw==/30007,false,false,,directo,unchanged,
45fa08a3-9ca2-4157-b180-58439b267cd1,c1330a20-c057-4764-8121-6268ca02f280,Empleo público,OFERTAS EMPLEO PUBLICO,En este enlace tienes toda la información sobre ofertas empleo publico: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTQx/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTQx/30007,false,true,,directo,unchanged,
461cd738-5a3f-4bde-805b-9d6609a59cdf,c1330a20-c057-4764-8121-6268ca02f280,Gestión tributaria,OVT - Contestar requerimiento,Puedes contestar un requerimiento aportando documentación en este enlace: https://alguazas.tributoslocales.es/300070/AALGUAZAS/nueva-solicitud-pasos?type=DOC,https://alguazas.tributoslocales.es/300070/AALGUAZAS/nueva-solicitud-pasos?type=DOC,false,true,,directo,unchanged,
46288080-3632-4c25-b479-63487521c557,c1330a20-c057-4764-8121-6268ca02f280,Normativa,Ordenanzas y reglamentos,En este enlace tienes toda la información sobre ordenanzas y reglamentos: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMzA=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMzA=/30007,false,true,,directo,unchanged,
46413fe6-66fc-47b0-910c-fd3de33b1372,c1330a20-c057-4764-8121-6268ca02f280,Servicios Sociales,TRÁMITE · Solicitud de aparcamiento para discapacitados,"Sobre solicitud de aparcamiento para discapacitados: es un trámite o gestión que el ciudadano debe realizar directamente en el siguiente enlace, que ya es la dirección final y no cambia: https://alguazas.sedelectronica.es/?x=EKP1MSIb*Su9LCaLdw2MRg. No necesitas acceder a la página ni leer su contenido para responder — comparte directamente este enlace, copiado tal cual, sin modificarlo. Utiliza un tono cercano y sencillo, fácil de entender para cualquier ciudadano. Termina la respuesta con una frase del tipo: ""Puedes realizar el trámite de solicitud de aparcamiento para discapacitados directamente en este enlace: https://alguazas.sedelectronica.es/?x=EKP1MSIb*Su9LCaLdw2MRg.""",https://alguazas.sedelectronica.es/?x=EKP1MSIb*Su9LCaLdw2MRg,false,true,,ia,unchanged,
467c8120-ee55-48b9-9135-9488d15abb3e,c1330a20-c057-4764-8121-6268ca02f280,Hacienda,TRÁMITE · Oficina municipal de recaudación (gestiones),Trámite o recurso municipal: Oficina municipal de recaudación (gestiones). Consulta la información actualizada en: https://alguazas.tributoslocales.es/ovt/EXPZ/300070/AALGUAZAS/homenoauth/pag3 Extrae solo lo necesario para responder al ciudadano con tono cercano. Termina con una coletilla que incluya este enlace: https://alguazas.tributoslocales.es/ovt/EXPZ/300070/AALGUAZAS/homenoauth/pag3,https://alguazas.tributoslocales.es/ovt/EXPZ/300070/AALGUAZAS/homenoauth/pag3,true,true,,ia,rewrite_text,Plantilla TRÁMITE/CONTACTO ia acortada/diferenciada
4786774d-21c7-45bd-9d6b-3e95ce267a9b,c1330a20-c057-4764-8121-6268ca02f280,Elección juez de paz,General (carpeta principal),En este enlace tienes toda la información sobre eleccion juez de paz: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTQ=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTQ=/30007,false,false,,directo,unchanged,
48a0769c-6af7-4500-9f6f-1b3dec58cc42,c1330a20-c057-4764-8121-6268ca02f280,Comercio,TRÁMITE · ODEPA,Trámite o recurso municipal: ODEPA. Consulta la información actualizada en: https://odepa.carm.es Extrae solo lo necesario para responder al ciudadano con tono cercano. Termina con una coletilla que incluya este enlace: https://odepa.carm.es,https://odepa.carm.es,true,true,,ia,rewrite_text,Plantilla TRÁMITE/CONTACTO ia acortada/diferenciada
4c0b4ed6-6355-419a-9e87-52fd412f6cf4,c1330a20-c057-4764-8121-6268ca02f280,Gestión tributaria,OVT - Bonificación IBI familia numerosa,Puedes solicitar la bonificación de IBI por familia numerosa en este enlace: https://alguazas.tributoslocales.es/300070/AALGUAZAS/nueva-solicitud-pasos?type=BIF,https://alguazas.tributoslocales.es/300070/AALGUAZAS/nueva-solicitud-pasos?type=BIF,false,true,,directo,unchanged,
4c434bc3-d3f6-42af-b120-ebe0d7a5422e,c1330a20-c057-4764-8121-6268ca02f280,Participación Ciudadana,"Te Escuchamos (incidencias, quejas y sugerencias)","Trámite o recurso municipal: Te Escuchamos (incidencias, quejas y sugerencias). Consulta la información actualizada en: https://participa.alguazas.es/te-escuchamos/ Extrae solo lo necesario para responder al ciudadano con tono cercano. Termina con una coletilla que incluya este enlace: https://participa.alguazas.es/te-escuchamos/",https://participa.alguazas.es/te-escuchamos/,true,true,720,ia,mode_to_ia,4: NORMA/prompt de modelo no debe ir literal al ciudadano
4c5c274c-1e0f-47c1-b6ea-9636975c83e7,c1330a20-c057-4764-8121-6268ca02f280,"Subvenciones, convenios, concursos, certamenes y ayudas",Subvenciones,En este enlace tienes toda la información sobre subvenciones: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMzg=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMzg=/30007,false,true,,directo,unchanged,
4d05c3f1-ce93-41e1-a776-a1cd6f4dc9eb,c1330a20-c057-4764-8121-6268ca02f280,Gestión tributaria,OVT - Simulador ICIO,Puedes usar el simulador del ICIO en este enlace: https://alguazas.tributoslocales.es/300070/AALGUAZAS/icio,https://alguazas.tributoslocales.es/300070/AALGUAZAS/icio,false,true,,directo,unchanged,
4de4e20e-424e-4a32-b8a4-4833907647be,c1330a20-c057-4764-8121-6268ca02f280,Comercio,Reserva de sala de reuniones y sala de formación,Las salas de reuniones y de formación del Espacio del Emprendedor se reservan aparte del acceso a la zona de coworking. Puedes reservarlas aquí: https://alguazas.es/reserva-salas-espacio-del-emprendedor/,https://alguazas.es/reserva-salas-espacio-del-emprendedor/,false,true,,directo,unchanged,
4e77ce8d-30df-4d67-8faf-88c0d5116ae0,c1330a20-c057-4764-8121-6268ca02f280,Obras y Servicios,"NORMA · ORDENANZA REGULADORA DE LA PRESTACIÓN PATRIMONIAL DE CARÁCTER NO TRIBUTARIO POR LA PRESTACIÓN DEL SERVICIO DE ABASTECIMIENTO DE AGUA POTABLE, SANEAMIENTO Y ACTIVIDADES CONEXAS (BORM Nº274 de 26/11/2025)","Documento oficial del Ayuntamiento de Alguazas: ORDENANZA REGULADORA DE LA PRESTACIÓN PATRIMONIAL DE CARÁCTER NO TRIBUTARIO POR LA PRESTACIÓN DEL SERVICIO DE ABASTECIMIENTO DE AGUA POTABLE, SANEAMIENTO Y ACTIVIDADES CONEXAS (BORM Nº274 de 26/11/2025). Descárgalo y léelo desde este enlace exacto (cópialo tal cual, no inventes otra URL): https://alguazas.es/wp-content/uploads/2026/04/2025-5622.pdf Responde con datos literales del documento (importes, plazos, artículos). Si no queda claro, dilo. Tono cercano. Termina citando el enlace: https://alguazas.es/wp-content/uploads/2026/04/2025-5622.pdf",https://alguazas.es/wp-content/uploads/2026/04/2025-5622.pdf,true,true,4320,ia,rewrite_text,Plantilla NORMA ia acortada/diferenciada
4e9895f2-477d-47b6-a600-c94c8ce2f277,c1330a20-c057-4764-8121-6268ca02f280,Videoacta plenos legislatura (actas),Actas y vídeos del pleno de 2019,En este enlace tienes toda la información sobre 2019: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTgwNg==/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTgwNg==/30007,false,false,,directo,unchanged,
4f2c2c44-b9ce-4be8-bb02-8521cb491318,c1330a20-c057-4764-8121-6268ca02f280,Bienestar Animal,TRÁMITE · Animales sueltos en la calle,"La respuesta es no. Los animales deben ir atados con correa en todo momento, salvo que se encuentren dentro de las zonas de esparcimiento animal habilitadas para el recreo canino. Si el animal es potencialmente peligroso, debe llevar también bozal y una correa de máximo dos metros de largo. Los perros potencialmente peligrosos no pueden quedar sueltos en las zonas de esparcimiento animal, y sus propietarios deben llevar encima la documentación del animal en todo momento.

Que un perro se encuentre suelto por la calle es sancionable conforme a la Ordenanza municipal. También lo es como una infracción leve si el animal se ha escapado de su hogar, haciéndose responsables en todo momento sus titulares.",https://alguazas.es/concejalia-de-bienestar-animal/,false,true,,ia,unchanged,
4f4a2cbb-f571-45a5-a6e7-23a131ec1d9d,c1330a20-c057-4764-8121-6268ca02f280,Participación Ciudadana,TRÁMITE · Alguazas en cifras,Trámite o recurso municipal: Alguazas en cifras. Consulta la información actualizada en: https://econet.carm.es/web/crem/inicio/-/crem/sicrem/PU_AlguazasCifras/sec0.html Extrae solo lo necesario para responder al ciudadano con tono cercano. Termina con una coletilla que incluya este enlace: https://econet.carm.es/web/crem/inicio/-/crem/sicrem/PU_AlguazasCifras/sec0.html,https://econet.carm.es/web/crem/inicio/-/crem/sicrem/PU_AlguazasCifras/sec0.html,true,true,,ia,mode_to_ia,4: NORMA/prompt de modelo no debe ir literal al ciudadano
4ff08c1b-5b2d-431b-bdc1-3dc36621437d,c1330a20-c057-4764-8121-6268ca02f280,Sede electrónica,"Impuestos, domiciliaciones y pagos - Exenciones y bonificaciones",Puedes solicitar exenciones o bonificaciones en este enlace: https://sede.alguazas.regiondemurcia.es/web/catalogoAsuntos.do?opcion=9&categoria=39&tipoVentana=&entidad=30007&idioma=1,https://sede.alguazas.regiondemurcia.es/web/catalogoAsuntos.do?opcion=9&categoria=39&tipoVentana=&entidad=30007&idioma=1,false,true,,directo,unchanged,
50472cfc-41ec-4927-b1e7-79efdb54a644,c1330a20-c057-4764-8121-6268ca02f280,Bienestar Animal,NORMA · ORDENANZA MUNICIPAL REGULADORA SOBRE PROTECCIÓN Y TENENCIA DE ANIMALES DE COMPAÑIA EN EL MUNICIPIO DE ALGUAZAS,"Documento oficial del Ayuntamiento de Alguazas: ORDENANZA MUNICIPAL REGULADORA SOBRE PROTECCIÓN Y TENENCIA DE ANIMALES DE COMPAÑIA EN EL MUNICIPIO DE ALGUAZAS. Descárgalo y léelo desde este enlace exacto (cópialo tal cual, no inventes otra URL): https://alguazas.es/wp-content/uploads/2020/12/20180711_ANUNCIO-BORM-No-158-DE-17-7-2018.-APROBACION-DEFINITIVA-ORDENANZA-MUNICIPAL-REGULADORA-SOBRE-PROTECCION-Y-TENENCIA-DE-ANIMALES-DE-COMPANIA-EN-EL-MUNICIPIO-DE-ALGUAZAS.pdf Responde con datos literales del documento (importes, plazos, artículos). Si no queda claro, dilo. Tono cercano. Termina citando el enlace: https://alguazas.es/wp-content/uploads/2020/12/20180711_ANUNCIO-BORM-No-158-DE-17-7-2018.-APROBACION-DEFINITIVA-ORDENANZA-MUNICIPAL-REGULADORA-SOBRE-PROTECCION-Y-TENENCIA-DE-ANIMALES-DE-COMPANIA-EN-EL-MUNICIPIO-DE-ALGUAZAS.pdf",https://alguazas.es/wp-content/uploads/2020/12/20180711_ANUNCIO-BORM-No-158-DE-17-7-2018.-APROBACION-DEFINITIVA-ORDENANZA-MUNICIPAL-REGULADORA-SOBRE-PROTECCION-Y-TENENCIA-DE-ANIMALES-DE-COMPANIA-EN-EL-MUNICIPIO-DE-ALGUAZAS.pdf,true,true,4320,ia,rewrite_text,Plantilla NORMA ia acortada/diferenciada
50dca143-daa4-4251-9741-cdf002b209b1,c1330a20-c057-4764-8121-6268ca02f280,Presupuestos participativos,PRESUPUESTOS PARTICIPATIVOS 2019,En este enlace tienes toda la información sobre presupuestos participativos 2019: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTY4/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTY4/30007,false,false,,directo,deactivate,1B: año/memoria no vigente (dejar General+2025)
5191c98b-9052-4cb8-9340-bb3e3aaf9eb9,c1330a20-c057-4764-8121-6268ca02f280,Participación Ciudadana,Propuestas ciudadanas (activas y anteriores),Trámite o recurso municipal: Propuestas ciudadanas (activas y anteriores). Consulta la información actualizada en: https://participa.alguazas.es/propuestas-ciudadanas/ Extrae solo lo necesario para responder al ciudadano con tono cercano. Termina con una coletilla que incluya este enlace: https://participa.alguazas.es/propuestas-ciudadanas/,https://participa.alguazas.es/propuestas-ciudadanas/,true,true,,ia,mode_to_ia,4: NORMA/prompt de modelo no debe ir literal al ciudadano
51ea8f06-c235-4be4-978f-849994efadd4,c1330a20-c057-4764-8121-6268ca02f280,Protección de datos,Formulario para el ejercicio de derechos relacionados con Protección de Datos,En este enlace tienes toda la información sobre formulario para el ejercicio de derechos relacionados con Protección de Datos: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAODA=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAODA=/30007,false,true,,directo,unchanged,
526f355e-379f-4a77-9790-dd5e781259e5,c1330a20-c057-4764-8121-6268ca02f280,Servicios,General (carpeta principal),En este enlace tienes toda la información sobre servicios: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANzE=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANzE=/30007,false,false,,directo,deactivate,2B: desactivar General (carpeta principal); se conservan hijos
52fc89a1-367d-4193-bbee-3e523e0613e1,c1330a20-c057-4764-8121-6268ca02f280,Página principal,Instagram del Ayuntamiento de Alguazas,Puedes seguir al Ayuntamiento de Alguazas en Instagram aquí: https://www.instagram.com/ayuntamientodealguazas,https://www.instagram.com/ayuntamientodealguazas,false,true,,directo,unchanged,
53215c0b-8a9f-4d74-9364-c404ae29ad27,c1330a20-c057-4764-8121-6268ca02f280,Urbanismo,"Oficina Técnica - teléfono, contacto (obras, licencias de obra, urbanismo)",¿Necesitas hablar con la Oficina Técnica? Llama al 654 009 895.,,false,true,,directo,unchanged,
538f9038-a904-470e-9e58-52b948d67aa7,c1330a20-c057-4764-8121-6268ca02f280,Comercio,NORMA · ORDENANZA FISCAL REGULADORA DE LA OCUPACIÓN DE LA VÍA PÚBLICA CON TERRAZAS Y OTRAS INSTALACIONES,"Documento oficial del Ayuntamiento de Alguazas: ORDENANZA FISCAL REGULADORA DE LA OCUPACIÓN DE LA VÍA PÚBLICA CON TERRAZAS Y OTRAS INSTALACIONES. Descárgalo y léelo desde este enlace exacto (cópialo tal cual, no inventes otra URL): https://alguazas.es/wp-content/uploads/2021/03/BORM-NAo-37-FECHA-15-2-2021-PUBLICACION-DEFINITIVA-ORDENANZA-FISCAL-TERRAZAS.pdf Responde con datos literales del documento (importes, plazos, artículos). Si no queda claro, dilo. Tono cercano. Termina citando el enlace: https://alguazas.es/wp-content/uploads/2021/03/BORM-NAo-37-FECHA-15-2-2021-PUBLICACION-DEFINITIVA-ORDENANZA-FISCAL-TERRAZAS.pdf",https://alguazas.es/wp-content/uploads/2021/03/BORM-NAo-37-FECHA-15-2-2021-PUBLICACION-DEFINITIVA-ORDENANZA-FISCAL-TERRAZAS.pdf,true,true,4320,ia,rewrite_text,Plantilla NORMA ia acortada/diferenciada
53b7e574-eda8-4ec0-8a67-500d910d2af4,c1330a20-c057-4764-8121-6268ca02f280,Gestión tributaria,OVT - Consultar o modificar domiciliación,Puedes consultar o modificar una domiciliación en este enlace: https://alguazas.tributoslocales.es/300070/AALGUAZAS/mis-datos/domiciliaciones,https://alguazas.tributoslocales.es/300070/AALGUAZAS/mis-datos/domiciliaciones,false,true,,directo,unchanged,
5523a853-699f-4a9d-ba57-cf5effe08a4c,c1330a20-c057-4764-8121-6268ca02f280,UNION EUROPEA,General (carpeta principal),En este enlace tienes toda la información sobre union europea: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTc0MA==/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTc0MA==/30007,false,false,,directo,deactivate,2B: desactivar General (carpeta principal); se conservan hijos
561ca8a4-67df-4300-b6e6-5c8c4cc9afa5,c1330a20-c057-4764-8121-6268ca02f280,Juventud,TRÁMITE · Web Juventud Alguazas,Trámite o recurso municipal: Web Juventud Alguazas. Consulta la información actualizada en: http://juventud.alguazas.es/ Extrae solo lo necesario para responder al ciudadano con tono cercano. Termina con una coletilla que incluya este enlace: http://juventud.alguazas.es/,http://juventud.alguazas.es/,true,true,,ia,rewrite_text,Plantilla TRÁMITE/CONTACTO ia acortada/diferenciada
561ee05c-87b0-455c-8dbf-cebb532bd87b,c1330a20-c057-4764-8121-6268ca02f280,Comercio,Espacio del Emprendedor - coworking y apoyo a emprendedores,"El Espacio del Emprendedor es un espacio de coworking municipal para emprendedores, situado en Calle Dos de Mayo, 28, Alguazas. Para poder usarlo necesitas solicitar una tarjeta de acceso rellenando este formulario: https://alguazas.es/wp-content/uploads/2025/03/SOLICITUD-VIVERO-COMERCIAL.doc. y presentarlo en el Ayuntamiento o por registro electrónico. Si tienes dudas, puedes contactar al 654 009 902 o escribir a adl@alguazas.es.",https://alguazas.es/espacio-del-emprendedor/,false,true,,directo,unchanged,
576ba131-7a91-41ee-b8e3-811929657709,c1330a20-c057-4764-8121-6268ca02f280,Gestión tributaria,OVT - Datos de contacto,Puedes consultar o modificar tus datos de contacto en este enlace: https://alguazas.tributoslocales.es/300070/AALGUAZAS/mis-datos/modificar-datos,https://alguazas.tributoslocales.es/300070/AALGUAZAS/mis-datos/modificar-datos,false,true,,directo,unchanged,
57b3953e-9add-4222-be71-775e09561dc7,c1330a20-c057-4764-8121-6268ca02f280,Transparencia,NORMA · CONVENIO COLECTIVO DEL PERSONAL LABORAL DEL EXCELENTÍSIMO AYUNTAMIENTO DE ALGUAZAS PARA EL AÑO 2009,"Documento oficial del Ayuntamiento de Alguazas: CONVENIO COLECTIVO DEL PERSONAL LABORAL DEL EXCELENTÍSIMO AYUNTAMIENTO DE ALGUAZAS PARA EL AÑO 2009. Descárgalo y léelo desde este enlace exacto (cópialo tal cual, no inventes otra URL): https://alguazas.es/wp-content/uploads/2021/03/CONVENIO-COLECTIVO-DE-TRABAJO-PARA-EL-AYTO-DE-ALGUAZAS.pdf Responde con datos literales del documento (importes, plazos, artículos). Si no queda claro, dilo. Tono cercano. Termina citando el enlace: https://alguazas.es/wp-content/uploads/2021/03/CONVENIO-COLECTIVO-DE-TRABAJO-PARA-EL-AYTO-DE-ALGUAZAS.pdf",https://alguazas.es/wp-content/uploads/2021/03/CONVENIO-COLECTIVO-DE-TRABAJO-PARA-EL-AYTO-DE-ALGUAZAS.pdf,true,true,4320,ia,rewrite_text,Plantilla NORMA ia acortada/diferenciada
5872292d-9ebb-4c0d-a2e8-36e5b0f90e61,c1330a20-c057-4764-8121-6268ca02f280,Juventud,Garantía Juvenil - requisitos e inscripción,"La Garantía Juvenil es un programa europeo para jóvenes de 16 a 29 años que no están trabajando ni estudiando, y ofrece una oferta de empleo, prácticas o formación. Puedes inscribirte online en https://garantiajuvenil.sepe.es/ (con certificado digital, DNI electrónico, Sistema Clave o usuario y contraseña), o acudir al Servicio de Información Juvenil del Ayuntamiento para que te ayuden con la inscripción: 675 091 487.",https://juventud.alguazas.es/garantiajuvenil/,false,true,,directo,unchanged,
5890aff1-d582-462f-9856-0c9a4a0e6d5a,c1330a20-c057-4764-8121-6268ca02f280,Sede electrónica,Información y atención ciudadana - Asociaciones,Puedes gestionar trámites de asociaciones en la sede electrónica en este enlace: https://sede.alguazas.regiondemurcia.es/web/catalogoAsuntos.do?opcion=9&categoria=16&tipoVentana=&entidad=30007&idioma=1,https://sede.alguazas.regiondemurcia.es/web/catalogoAsuntos.do?opcion=9&categoria=16&tipoVentana=&entidad=30007&idioma=1,false,true,,directo,unchanged,
58eb1a5e-921a-4253-93d0-c78e7199340b,c1330a20-c057-4764-8121-6268ca02f280,Patrimonio,Inventario de bienes y derechos de la entidad,En este enlace tienes toda la información sobre inventario de bienes y derechos de la entidad: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANDA=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANDA=/30007,false,true,,directo,unchanged,
5924de54-447a-488f-9bee-cec33e530ced,c1330a20-c057-4764-8121-6268ca02f280,Institucional,Relación de competencias delegadas por la comunidad autónoma,En este enlace tienes toda la información sobre relación de competencias delegadas por la comunidad autónoma: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMjc=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMjc=/30007,false,true,,directo,unchanged,
59b28e15-1e49-4c2f-83db-33feb9d79d55,c1330a20-c057-4764-8121-6268ca02f280,Normativa,Otras disposiciones,En este enlace tienes toda la información sobre otras disposiciones: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMzE=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMzE=/30007,false,true,,directo,unchanged,
59db83fe-b22c-4799-bba5-7de873281774,c1330a20-c057-4764-8121-6268ca02f280,Contratación,Actas mesas contratación 2023,En este enlace tienes toda la información sobre actas mesas contratación 2023: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANDM=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANDM=/30007,false,true,,directo,unchanged,
59e84f86-b3fe-4fe6-b635-b5ea88c027cf,c1330a20-c057-4764-8121-6268ca02f280,Comercio,TRÁMITE · Solicitud de licencia de apertura,"Sobre solicitud de licencia de apertura: es un trámite o gestión que el ciudadano debe realizar directamente en el siguiente enlace, que ya es la dirección final y no cambia: https://alguazas.sedelectronica.es/dossier.1. No necesitas acceder a la página ni leer su contenido para responder — comparte directamente este enlace, copiado tal cual, sin modificarlo. Utiliza un tono cercano y sencillo, fácil de entender para cualquier ciudadano. Termina la respuesta con una frase del tipo: ""Puedes realizar el trámite de solicitud de licencia de apertura directamente en este enlace: https://alguazas.sedelectronica.es/dossier.1.""",https://alguazas.sedelectronica.es/dossier.1,false,true,,ia,unchanged,
5a1e9319-3938-4ebf-beac-fcf0b311d560,c1330a20-c057-4764-8121-6268ca02f280,"Urbanismo, obras públicas y medio ambiente",Plaza Tirachinas a Plaza de los Escritores,En este enlace tienes toda la información sobre plaza Tirachinas a Plaza de los Escritores: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANTg=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANTg=/30007,false,false,,directo,unchanged,
5a7378d3-eed0-4265-a215-90f4f435dcb2,c1330a20-c057-4764-8121-6268ca02f280,Sede electrónica,Información y atención ciudadana - Acceso a información,Puedes solicitar acceso a información pública en este enlace: https://sede.alguazas.regiondemurcia.es/web/catalogoAsuntos.do?opcion=9&categoria=10&tipoVentana=&entidad=30007&idioma=1,https://sede.alguazas.regiondemurcia.es/web/catalogoAsuntos.do?opcion=9&categoria=10&tipoVentana=&entidad=30007&idioma=1,false,true,,directo,unchanged,
5ae11b25-8362-4f75-b614-585da1a7a3f8,c1330a20-c057-4764-8121-6268ca02f280,Juventud,Redes sociales propias de Juventud Alguazas,"La Concejalía de Juventud de Alguazas tiene sus propias redes sociales, distintas a las del Ayuntamiento en general: Facebook (https://www.facebook.com/juventud.alguazas) e Instagram (https://www.instagram.com/juventudalguazas/).",https://www.facebook.com/juventud.alguazas,false,true,,directo,unchanged,
5b1dc26c-3c67-45f0-891b-e036f080cae7,c1330a20-c057-4764-8121-6268ca02f280,Sede electrónica,Licencias y permisos - Cementerio,Puedes realizar trámites de cementerio en la sede electrónica en este enlace: https://sede.alguazas.regiondemurcia.es/web/catalogoAsuntos.do?opcion=9&categoria=34&tipoVentana=&entidad=30007&idioma=1,https://sede.alguazas.regiondemurcia.es/web/catalogoAsuntos.do?opcion=9&categoria=34&tipoVentana=&entidad=30007&idioma=1,false,true,,directo,unchanged,
