agent_id,case_group,case_subgroup,instruction,associated_url,allow_url_reading,active,horas_cache_pagina,response_mode
c1330a20-c057-4764-8121-6268ca02f280,Empleo público,Nombramiento como funcionario/a interino/a por el sistema de concurso-oposición,En este enlace tienes toda la información sobre nombramiento como funcionario/a interino/a por el sistema de concurso-oposición: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMzg3/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMzg3/30007,False,False,,directo
c1330a20-c057-4764-8121-6268ca02f280,Empleo público,PROCESO SELECTIVO TÉCNICO EN GESTIÓN DE DESARROLLO LOCAL,En este enlace tienes toda la información sobre proceso selectivo técnico en gestión de desarrollo local: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTY0Mg==/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTY0Mg==/30007,False,False,,directo
c1330a20-c057-4764-8121-6268ca02f280,Empleo público,PROCESO SELECTIVO PERSONAL NECESARIO PARA EL DESARROLLO DEL PROGRAMA EXPERIENCIAL ALGUAZAS 2030,En este enlace tienes toda la información sobre proceso selectivo personal necesario para el desarrollo del programa experiencial alguazas 2030: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTY5MA==/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTY5MA==/30007,False,False,,directo
c1330a20-c057-4764-8121-6268ca02f280,Empleo público,CONVOCATORIA BOLSA DE TRABAJO DE ORIENTADORES LABORALES PARA PERSONAS JÓVENES,En este enlace tienes toda la información sobre convocatoria bolsa de trabajo de orientadores laborales para personas jóvenes: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTc3Mg==/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTc3Mg==/30007,False,False,,directo
c1330a20-c057-4764-8121-6268ca02f280,Videoacta plenos legislatura (actas),General (carpeta principal),En este enlace tienes toda la información sobre videoacta plenos legislatura (actas): https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTM=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTM=/30007,False,True,,directo
c1330a20-c057-4764-8121-6268ca02f280,Videoacta plenos legislatura (actas),Actas y vídeos del pleno de 2025,En este enlace tienes toda la información sobre 2025: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTgxMg==/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTgxMg==/30007,False,True,,directo
c1330a20-c057-4764-8121-6268ca02f280,Videoacta plenos legislatura (actas),Actas y vídeos del pleno de 2024,En este enlace tienes toda la información sobre 2024: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTgxMQ==/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTgxMQ==/30007,False,True,,directo
c1330a20-c057-4764-8121-6268ca02f280,Videoacta plenos legislatura (actas),Actas y vídeos del pleno de 2023,En este enlace tienes toda la información sobre 2023: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTgxMA==/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTgxMA==/30007,False,True,,directo
c1330a20-c057-4764-8121-6268ca02f280,Videoacta plenos legislatura (actas),Actas y vídeos del pleno de 2022,En este enlace tienes toda la información sobre 2022: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTgwOQ==/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTgwOQ==/30007,False,False,,directo
c1330a20-c057-4764-8121-6268ca02f280,Videoacta plenos legislatura (actas),Actas y vídeos del pleno de 2021,En este enlace tienes toda la información sobre 2021: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTgwOA==/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTgwOA==/30007,False,False,,directo
c1330a20-c057-4764-8121-6268ca02f280,Videoacta plenos legislatura (actas),Actas y vídeos del pleno de 2020,En este enlace tienes toda la información sobre 2020: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTgwNw==/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTgwNw==/30007,False,False,,directo
c1330a20-c057-4764-8121-6268ca02f280,Videoacta plenos legislatura (actas),Actas y vídeos del pleno de 2019,En este enlace tienes toda la información sobre 2019: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTgwNg==/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTgwNg==/30007,False,False,,directo
c1330a20-c057-4764-8121-6268ca02f280,Videoacta plenos legislatura (actas),Actas y vídeos del pleno de 2018,En este enlace tienes toda la información sobre 2018: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTgwNQ==/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTgwNQ==/30007,False,False,,directo
c1330a20-c057-4764-8121-6268ca02f280,Videoacta plenos legislatura (actas),Actas y vídeos del pleno de 2017,En este enlace tienes toda la información sobre 2017: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTgwNA==/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTgwNA==/30007,False,False,,directo
c1330a20-c057-4764-8121-6268ca02f280,Videoacta plenos legislatura (actas),Actas y vídeos del pleno de 2016,En este enlace tienes toda la información sobre 2016: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTgyMw==/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTgyMw==/30007,False,False,,directo
c1330a20-c057-4764-8121-6268ca02f280,Videoacta plenos legislatura (actas),Actas y vídeos del pleno de 2015,En este enlace tienes toda la información sobre 2015: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTgwMg==/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTgwMg==/30007,False,False,,directo
c1330a20-c057-4764-8121-6268ca02f280,Elección juez de paz,General (carpeta principal),En este enlace tienes toda la información sobre eleccion juez de paz: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTQ=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTQ=/30007,False,False,,directo
c1330a20-c057-4764-8121-6268ca02f280,Elección juez de paz,Anuncio vacante juez de paz titular,En este enlace tienes toda la información sobre anuncio vacante juez de paz titular: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANzQ=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANzQ=/30007,False,False,,directo
c1330a20-c057-4764-8121-6268ca02f280,Elección juez de paz,"Elección de juez/a de paz, titular y sustituto/a","En este enlace tienes toda la información sobre elección de juez/a de paz, titular y sustituto/a: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANzU=/30007",https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANzU=/30007,False,False,,directo
c1330a20-c057-4764-8121-6268ca02f280,Información relacionada con la transparencia,General (carpeta principal),En este enlace tienes toda la información sobre informacion relacionada con la transparencia: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTU=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTU=/30007,False,True,,directo
c1330a20-c057-4764-8121-6268ca02f280,Plan de medidas antifraude,General (carpeta principal),En este enlace tienes toda la información sobre plan de medidas antifraude: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTY=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTY=/30007,False,False,,directo
c1330a20-c057-4764-8121-6268ca02f280,Protección de datos,General (carpeta principal),En este enlace tienes toda la información sobre proteccion de datos: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTc=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTc=/30007,False,True,,directo
c1330a20-c057-4764-8121-6268ca02f280,Protección de datos,Derechos de los titulares,En este enlace tienes toda la información sobre derechos de los titulares: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANzk=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANzk=/30007,False,True,,directo
c1330a20-c057-4764-8121-6268ca02f280,Protección de datos,Formulario para el ejercicio de derechos relacionados con Protección de Datos,En este enlace tienes toda la información sobre formulario para el ejercicio de derechos relacionados con Protección de Datos: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAODA=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAODA=/30007,False,True,,directo
c1330a20-c057-4764-8121-6268ca02f280,Protección de datos,Registro de actividades de tratamiento,En este enlace tienes toda la información sobre registro de actividades de tratamiento: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAODE=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAODE=/30007,False,False,,directo
c1330a20-c057-4764-8121-6268ca02f280,Servicios,General (carpeta principal),En este enlace tienes toda la información sobre servicios: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANzE=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANzE=/30007,False,True,,directo
c1330a20-c057-4764-8121-6268ca02f280,Servicios,Servicios municipales,En este enlace tienes toda la información sobre servicios municipales: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANjA=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANjA=/30007,False,True,,directo
c1330a20-c057-4764-8121-6268ca02f280,Servicios,Catalogo de procedimientos,En este enlace tienes toda la información sobre catalogo de procedimientos: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANjE=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANjE=/30007,False,True,,directo
c1330a20-c057-4764-8121-6268ca02f280,Servicios,Participación ciudadana,En este enlace tienes toda la información sobre participación ciudadana: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANjI=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANjI=/30007,False,True,,directo
c1330a20-c057-4764-8121-6268ca02f280,Servicios,Situación tráfico,En este enlace tienes toda la información sobre situación tráfico: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANjM=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANjM=/30007,False,True,,directo
c1330a20-c057-4764-8121-6268ca02f280,Servicios,Situación medioambiental,En este enlace tienes toda la información sobre situación medioambiental: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANjQ=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANjQ=/30007,False,True,,directo
c1330a20-c057-4764-8121-6268ca02f280,Servicios,Inventario actividades de tratamiento,En este enlace tienes toda la información sobre inventario actividades de tratamiento: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANjU=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANjU=/30007,False,True,,directo
c1330a20-c057-4764-8121-6268ca02f280,Servicios,Código buen gobierno,En este enlace tienes toda la información sobre código buen gobierno: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANjY=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANjY=/30007,False,True,,directo
c1330a20-c057-4764-8121-6268ca02f280,Servicios,Plan anual inspección de servicios,En este enlace tienes toda la información sobre plan anual inspección de servicios: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANjc=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANjc=/30007,False,True,,directo
c1330a20-c057-4764-8121-6268ca02f280,Servicios,Periodo de información pública,En este enlace tienes toda la información sobre periodo de información pública: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANjg=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANjg=/30007,False,True,,directo
c1330a20-c057-4764-8121-6268ca02f280,Servicios,"Directrices, instrucciones o respuestas a consultas","En este enlace tienes toda la información sobre directrices, instrucciones o respuestas a consultas: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANjk=/30007",https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANjk=/30007,False,True,,directo
c1330a20-c057-4764-8121-6268ca02f280,Servicios,Información estadística sobre resoluciones de información pública,En este enlace tienes toda la información sobre información estadística sobre resoluciones de información pública: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANzA=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANzA=/30007,False,True,,directo
c1330a20-c057-4764-8121-6268ca02f280,Tribunal del Jurado,General (carpeta principal),En este enlace tienes toda la información sobre tribunal del Jurado: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTQ5/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTQ5/30007,False,False,,directo
c1330a20-c057-4764-8121-6268ca02f280,UNION EUROPEA,General (carpeta principal),En este enlace tienes toda la información sobre union europea: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTc0MA==/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTc0MA==/30007,False,True,,directo
c1330a20-c057-4764-8121-6268ca02f280,UNION EUROPEA,AGENDA 2030,En este enlace tienes toda la información sobre agenda 2030: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTc0MQ==/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTc0MQ==/30007,False,True,,directo
