id,agent_id,case_group,instruction,associated_url,allow_url_reading,active,created_at,case_subgroup,embedding,horas_cache_pagina,response_mode
42bed151-f70b-4185-af01-56692ea66531,c1330a20-c057-4764-8121-6268ca02f280,Seguridad Ciudadana,"Documento oficial del Ayuntamiento de Alguazas: ORDENANZA MUNICIPAL PARA PROTECCION DE LA SEGURIDAD CIUDADANA Y PREVENCION DE CONDUCTAS INCIVICAS EN EL MUNICIPIO DE ALGUAZAS. Descárgalo y léelo desde este enlace exacto (cópialo tal cual, no inventes otra URL): https://alguazas.es/wp-content/uploads/2020/12/20190128_ANUNCIO-BORM-No-158-DE-11-7-2018.pdf Responde con datos literales del documento (importes, plazos, artículos). Si no queda claro, dilo. Tono cercano. Termina citando el enlace: https://alguazas.es/wp-content/uploads/2020/12/20190128_ANUNCIO-BORM-No-158-DE-11-7-2018.pdf",https://alguazas.es/wp-content/uploads/2020/12/20190128_ANUNCIO-BORM-No-158-DE-11-7-2018.pdf,true,true,2026-09-19 19:15:47.091626+00,NORMA · ORDENANZA MUNICIPAL PARA PROTECCION DE LA SEGURIDAD CIUDADANA Y PREVENCION DE CONDUCTAS INCIVICAS EN EL MUNICIPIO DE ALGUAZAS,,4320,ia
42c37fed-1900-4f3b-8a1b-9d8e1b8d1c2e,c1330a20-c057-4764-8121-6268ca02f280,Sede electrónica,Puedes presentar un recurso en la sede electrónica en este enlace: https://sede.alguazas.regiondemurcia.es/web/catalogoAsuntos.do?opcion=9&categoria=38&tipoVentana=&entidad=30007&idioma=1,https://sede.alguazas.regiondemurcia.es/web/catalogoAsuntos.do?opcion=9&categoria=38&tipoVentana=&entidad=30007&idioma=1,false,true,2026-09-21 10:57:57.032355+00,"Impuestos, domiciliaciones y pagos - Recursos",,,directo
4383cc57-ca46-464d-b435-dd0ccace24ef,c1330a20-c057-4764-8121-6268ca02f280,Gestión tributaria,Puedes consultar tus multas en este enlace: https://alguazas.tributoslocales.es/300070/AALGUAZAS/multas,https://alguazas.tributoslocales.es/300070/AALGUAZAS/multas,false,true,2026-09-21 10:57:38.505306+00,OVT - Mis multas,,,directo
4393e35b-02bf-4b32-87cd-a8b0f74b0d83,c1330a20-c057-4764-8121-6268ca02f280,Hacienda,"Documento oficial del Ayuntamiento de Alguazas: REGLAMENTO DE BASES REGULADORAS DE CONCESION DE SUBVENCIONES A ENTIDADES Y ASOCIACIONES SIN ÁNIMO DE LUCRO. Descárgalo y léelo desde este enlace exacto (cópialo tal cual, no inventes otra URL): https://alguazas.es/wp-content/uploads/2020/12/20200513_BASES-REGULADORAS-CONCESION-DE-SUBVENCIONES-A-ASOCIACIONES.pdf Responde con datos literales del documento (importes, plazos, artículos). Si no queda claro, dilo. Tono cercano. Termina citando el enlace: https://alguazas.es/wp-content/uploads/2020/12/20200513_BASES-REGULADORAS-CONCESION-DE-SUBVENCIONES-A-ASOCIACIONES.pdf",https://alguazas.es/wp-content/uploads/2020/12/20200513_BASES-REGULADORAS-CONCESION-DE-SUBVENCIONES-A-ASOCIACIONES.pdf,true,true,2026-09-19 19:15:47.091626+00,NORMA · REGLAMENTO DE BASES REGULADORAS DE CONCESION DE SUBVENCIONES A ENTIDADES Y ASOCIACIONES SIN ÁNIMO DE LUCRO,,4320,ia
43abb1a1-ba73-4907-ac8b-dfb6bb8537e8,c1330a20-c057-4764-8121-6268ca02f280,Sede electrónica,Puedes solicitar subvenciones de actividades culturales o deportivas en este enlace: https://sede.alguazas.regiondemurcia.es/web/catalogoAsuntos.do?opcion=9&categoria=36&tipoVentana=&entidad=30007&idioma=1,https://sede.alguazas.regiondemurcia.es/web/catalogoAsuntos.do?opcion=9&categoria=36&tipoVentana=&entidad=30007&idioma=1,false,true,2026-09-21 10:57:57.032355+00,Subvenciones y ayudas - Actividades culturales y deportivas,,,directo
43c8334d-7f72-4835-b4ce-8a5c13284fcf,c1330a20-c057-4764-8121-6268ca02f280,Sede electrónica,Puedes solicitar certificados de padrón online en este enlace: https://sede.alguazas.regiondemurcia.es/web/catalogoAsuntos.do?opcion=9&categoria=19&tipoVentana=&entidad=30007&idioma=1,https://sede.alguazas.regiondemurcia.es/web/catalogoAsuntos.do?opcion=9&categoria=19&tipoVentana=&entidad=30007&idioma=1,false,true,2026-09-21 10:57:57.032355+00,Padrón y datos personales - Certificados,,,directo
43cf1419-1b22-4b32-bc23-c11ada715ea5,c1330a20-c057-4764-8121-6268ca02f280,Obras y Servicios,"¿Una farola fundida, una losa rota o una calle sucia? El canal para presentar incidencias urbanas es la app municipal Alguazas Conect@. Descárgala para Android en Google Play: https://play.google.com/store/apps/details?id=com.appalguazasayto.appmiciudad&pcampaignid=web_share, y para iPhone en la App Store: https://apps.apple.com/us/app/ayuntamiento-de-alguazas/id1553814960?at=&ign-mpt=uo%3D4. Si no puedes hacerlo por la app, escríbenos al mail de atención al ciudadano: info@alguazas.es.",https://alguazas.es/alguazas-conect-la-app-del-ayuntamiento-de-alguazas/,false,true,2026-09-19 19:15:09.149734+00,"Incidencias urbanas: farola fundida, farola rota, bombilla de la calle, losa rota, acera rota, calle sucia, mobiliario urbano, cómo aviso / dónde denuncio / reportar o notificar una incidencia urbana",,,directo
44174313-f7c8-4237-92f6-ab824162a1f8,c1330a20-c057-4764-8121-6268ca02f280,Empleo público,En este enlace tienes toda la información sobre proceso selectivo una plaza de auxiliar administrativo - oposición libre (expdte. 3162-2023): https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTU4/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTU4/30007,false,false,2026-09-21 12:02:52.324165+00,PROCESO SELECTIVO UNA PLAZA DE AUXILIAR ADMINISTRATIVO - OPOSICIÓN LIBRE (Expdte. 3162-2023),,,directo
443ec97a-83cc-48fc-a1df-84193981b47c,c1330a20-c057-4764-8121-6268ca02f280,Deportes,"Documento oficial del Ayuntamiento de Alguazas: PRECIO PÚBLICO PARA LA UTILIZACIÓN DE INSTALACIONES DEPORTIVAS Y LA REALIZACIÓN DE ACTIVIDADES DEPORTIVAS (BORM nº 42 de 20/02/2024). Descárgalo y léelo desde este enlace exacto (cópialo tal cual, no inventes otra URL): https://alguazas.es/wp-content/uploads/2024/02/BORM-No-42-20-02-2024-ORDENANZA-PRECIOS-PUBLICOS-UTILIZACION-DE-INSTALACIONES-DEPORTIVAS-Y-REALIZACION-DE-ACTIVIDADES-DEPORTIVAS.pdf Responde con datos literales del documento (importes, plazos, artículos). Si no queda claro, dilo. Tono cercano. Termina citando el enlace: https://alguazas.es/wp-content/uploads/2024/02/BORM-No-42-20-02-2024-ORDENANZA-PRECIOS-PUBLICOS-UTILIZACION-DE-INSTALACIONES-DEPORTIVAS-Y-REALIZACION-DE-ACTIVIDADES-DEPORTIVAS.pdf",https://alguazas.es/wp-content/uploads/2024/02/BORM-No-42-20-02-2024-ORDENANZA-PRECIOS-PUBLICOS-UTILIZACION-DE-INSTALACIONES-DEPORTIVAS-Y-REALIZACION-DE-ACTIVIDADES-DEPORTIVAS.pdf,true,true,2026-09-19 19:15:47.091626+00,NORMA · PRECIO PÚBLICO PARA LA UTILIZACIÓN DE INSTALACIONES DEPORTIVAS Y LA REALIZACIÓN DE ACTIVIDADES DEPORTIVAS (BORM nº 42 de 20/02/2024),,4320,ia
4479dcbb-b068-4c2f-9567-35963c49546b,c1330a20-c057-4764-8121-6268ca02f280,Presupuestos participativos,En este enlace tienes toda la información sobre presupuestos participativos 2017: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTY0/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTY0/30007,false,false,2026-09-21 12:02:52.324165+00,PRESUPUESTOS PARTICIPATIVOS 2017,,,directo
44fce52a-6206-4ad0-8d06-c1192b9b81b2,c1330a20-c057-4764-8121-6268ca02f280,Videoacta plenos legislatura (actas),En este enlace tienes toda la información sobre 2020: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTgwNw==/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTgwNw==/30007,false,false,2026-09-21 12:02:52.324165+00,Actas y vídeos del pleno de 2020,,,directo
45fa08a3-9ca2-4157-b180-58439b267cd1,c1330a20-c057-4764-8121-6268ca02f280,Empleo público,En este enlace tienes toda la información sobre ofertas empleo publico: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTQx/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTQx/30007,false,true,2026-09-21 12:02:52.324165+00,OFERTAS EMPLEO PUBLICO,,,directo
461cd738-5a3f-4bde-805b-9d6609a59cdf,c1330a20-c057-4764-8121-6268ca02f280,Gestión tributaria,Puedes contestar un requerimiento aportando documentación en este enlace: https://alguazas.tributoslocales.es/300070/AALGUAZAS/nueva-solicitud-pasos?type=DOC,https://alguazas.tributoslocales.es/300070/AALGUAZAS/nueva-solicitud-pasos?type=DOC,false,true,2026-09-21 10:57:38.505306+00,OVT - Contestar requerimiento,,,directo
46288080-3632-4c25-b479-63487521c557,c1330a20-c057-4764-8121-6268ca02f280,Normativa,En este enlace tienes toda la información sobre ordenanzas y reglamentos: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMzA=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMzA=/30007,false,true,2026-09-21 12:02:52.324165+00,Ordenanzas y reglamentos,,,directo
46413fe6-66fc-47b0-910c-fd3de33b1372,c1330a20-c057-4764-8121-6268ca02f280,Servicios Sociales,"Sobre solicitud de aparcamiento para discapacitados: es un trámite o gestión que el ciudadano debe realizar directamente en el siguiente enlace, que ya es la dirección final y no cambia: https://alguazas.sedelectronica.es/?x=EKP1MSIb*Su9LCaLdw2MRg. No necesitas acceder a la página ni leer su contenido para responder — comparte directamente este enlace, copiado tal cual, sin modificarlo. Utiliza un tono cercano y sencillo, fácil de entender para cualquier ciudadano. Termina la respuesta con una frase del tipo: ""Puedes realizar el trámite de solicitud de aparcamiento para discapacitados directamente en este enlace: https://alguazas.sedelectronica.es/?x=EKP1MSIb*Su9LCaLdw2MRg.""",https://alguazas.sedelectronica.es/?x=EKP1MSIb*Su9LCaLdw2MRg,false,true,2026-09-19 19:15:23.471656+00,TRÁMITE · Solicitud de aparcamiento para discapacitados,,,ia
467c8120-ee55-48b9-9135-9488d15abb3e,c1330a20-c057-4764-8121-6268ca02f280,Hacienda,Trámite o recurso municipal: Oficina municipal de recaudación (gestiones). Consulta la información actualizada en: https://alguazas.tributoslocales.es/ovt/EXPZ/300070/AALGUAZAS/homenoauth/pag3 Extrae solo lo necesario para responder al ciudadano con tono cercano. Termina con una coletilla que incluya este enlace: https://alguazas.tributoslocales.es/ovt/EXPZ/300070/AALGUAZAS/homenoauth/pag3,https://alguazas.tributoslocales.es/ovt/EXPZ/300070/AALGUAZAS/homenoauth/pag3,true,true,2026-09-19 19:15:23.471656+00,TRÁMITE · Oficina municipal de recaudación (gestiones),,,ia
4786774d-21c7-45bd-9d6b-3e95ce267a9b,c1330a20-c057-4764-8121-6268ca02f280,Elección juez de paz,En este enlace tienes toda la información sobre eleccion juez de paz: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTQ=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTQ=/30007,false,false,2026-09-21 12:02:52.324165+00,General (carpeta principal),,,directo
48a0769c-6af7-4500-9f6f-1b3dec58cc42,c1330a20-c057-4764-8121-6268ca02f280,Comercio,Trámite o recurso municipal: ODEPA. Consulta la información actualizada en: https://odepa.carm.es Extrae solo lo necesario para responder al ciudadano con tono cercano. Termina con una coletilla que incluya este enlace: https://odepa.carm.es,https://odepa.carm.es,true,true,2026-09-19 19:15:23.471656+00,TRÁMITE · ODEPA,,,ia
4c0b4ed6-6355-419a-9e87-52fd412f6cf4,c1330a20-c057-4764-8121-6268ca02f280,Gestión tributaria,Puedes solicitar la bonificación de IBI por familia numerosa en este enlace: https://alguazas.tributoslocales.es/300070/AALGUAZAS/nueva-solicitud-pasos?type=BIF,https://alguazas.tributoslocales.es/300070/AALGUAZAS/nueva-solicitud-pasos?type=BIF,false,true,2026-09-21 10:57:38.505306+00,OVT - Bonificación IBI familia numerosa,,,directo
4c434bc3-d3f6-42af-b120-ebe0d7a5422e,c1330a20-c057-4764-8121-6268ca02f280,Participación Ciudadana,"Trámite o recurso municipal: Te Escuchamos (solo quejas, sugerencias y opiniones). IMPORTANTE: las incidencias (farola, losa, calle sucia, mobiliario u otras) YA NO se presentan por Participa; el canal es la app Alguazas Conect@ o el mail info@alguazas.es. Si preguntan por una incidencia, indícales ese canal y no este portal. Para quejas o sugerencias generales, consulta la información actualizada en: https://participa.alguazas.es/te-escuchamos/ Extrae solo lo necesario con tono cercano. Termina con una coletilla que incluya este enlace solo si la consulta es de queja/sugerencia: https://participa.alguazas.es/te-escuchamos/",https://participa.alguazas.es/te-escuchamos/,true,true,2026-09-19 19:16:05.141665+00,"Te Escuchamos (quejas, sugerencias y opiniones ciudadanas)",,720,ia
4c5c274c-1e0f-47c1-b6ea-9636975c83e7,c1330a20-c057-4764-8121-6268ca02f280,"Subvenciones, convenios, concursos, certamenes y ayudas",En este enlace tienes toda la información sobre subvenciones: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMzg=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMzg=/30007,false,true,2026-09-21 12:02:52.324165+00,Subvenciones,,,directo
4d05c3f1-ce93-41e1-a776-a1cd6f4dc9eb,c1330a20-c057-4764-8121-6268ca02f280,Gestión tributaria,Puedes usar el simulador del ICIO en este enlace: https://alguazas.tributoslocales.es/300070/AALGUAZAS/icio,https://alguazas.tributoslocales.es/300070/AALGUAZAS/icio,false,true,2026-09-21 10:57:38.505306+00,OVT - Simulador ICIO,,,directo
4de4e20e-424e-4a32-b8a4-4833907647be,c1330a20-c057-4764-8121-6268ca02f280,Comercio,Las salas de reuniones y de formación del Espacio del Emprendedor se reservan aparte del acceso a la zona de coworking. Puedes reservarlas aquí: https://alguazas.es/reserva-salas-espacio-del-emprendedor/,https://alguazas.es/reserva-salas-espacio-del-emprendedor/,false,true,2026-09-21 08:12:26.228738+00,Reserva de sala de reuniones y sala de formación,,,directo
4e77ce8d-30df-4d67-8faf-88c0d5116ae0,c1330a20-c057-4764-8121-6268ca02f280,Obras y Servicios,"Documento oficial del Ayuntamiento de Alguazas: ORDENANZA REGULADORA DE LA PRESTACIÓN PATRIMONIAL DE CARÁCTER NO TRIBUTARIO POR LA PRESTACIÓN DEL SERVICIO DE ABASTECIMIENTO DE AGUA POTABLE, SANEAMIENTO Y ACTIVIDADES CONEXAS (BORM Nº274 de 26/11/2025). Descárgalo y léelo desde este enlace exacto (cópialo tal cual, no inventes otra URL): https://alguazas.es/wp-content/uploads/2026/04/2025-5622.pdf Responde con datos literales del documento (importes, plazos, artículos). Si no queda claro, dilo. Tono cercano. Termina citando el enlace: https://alguazas.es/wp-content/uploads/2026/04/2025-5622.pdf",https://alguazas.es/wp-content/uploads/2026/04/2025-5622.pdf,true,true,2026-09-19 19:15:47.091626+00,"NORMA · ORDENANZA REGULADORA DE LA PRESTACIÓN PATRIMONIAL DE CARÁCTER NO TRIBUTARIO POR LA PRESTACIÓN DEL SERVICIO DE ABASTECIMIENTO DE AGUA POTABLE, SANEAMIENTO Y ACTIVIDADES CONEXAS (BORM Nº274 de 26/11/2025)",,4320,ia
4e9895f2-477d-47b6-a600-c94c8ce2f277,c1330a20-c057-4764-8121-6268ca02f280,Videoacta plenos legislatura (actas),En este enlace tienes toda la información sobre 2019: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTgwNg==/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTgwNg==/30007,false,false,2026-09-21 12:02:52.324165+00,Actas y vídeos del pleno de 2019,,,directo
4f2c2c44-b9ce-4be8-bb02-8521cb491318,c1330a20-c057-4764-8121-6268ca02f280,Bienestar Animal,"La respuesta es no. Los animales deben ir atados con correa en todo momento, salvo que se encuentren dentro de las zonas de esparcimiento animal habilitadas para el recreo canino. Si el animal es potencialmente peligroso, debe llevar también bozal y una correa de máximo dos metros de largo. Los perros potencialmente peligrosos no pueden quedar sueltos en las zonas de esparcimiento animal, y sus propietarios deben llevar encima la documentación del animal en todo momento.

Que un perro se encuentre suelto por la calle es sancionable conforme a la Ordenanza municipal. También lo es como una infracción leve si el animal se ha escapado de su hogar, haciéndose responsables en todo momento sus titulares.",https://alguazas.es/concejalia-de-bienestar-animal/,false,true,2026-09-19 19:15:23.471656+00,TRÁMITE · Animales sueltos en la calle,,,directo
4f4a2cbb-f571-45a5-a6e7-23a131ec1d9d,c1330a20-c057-4764-8121-6268ca02f280,Participación Ciudadana,Trámite o recurso municipal: Alguazas en cifras. Consulta la información actualizada en: https://econet.carm.es/web/crem/inicio/-/crem/sicrem/PU_AlguazasCifras/sec0.html Extrae solo lo necesario para responder al ciudadano con tono cercano. Termina con una coletilla que incluya este enlace: https://econet.carm.es/web/crem/inicio/-/crem/sicrem/PU_AlguazasCifras/sec0.html,https://econet.carm.es/web/crem/inicio/-/crem/sicrem/PU_AlguazasCifras/sec0.html,true,false,2026-09-19 19:15:23.471656+00,TRÁMITE · Alguazas en cifras,,,ia
4ff08c1b-5b2d-431b-bdc1-3dc36621437d,c1330a20-c057-4764-8121-6268ca02f280,Sede electrónica,Puedes solicitar exenciones o bonificaciones en este enlace: https://sede.alguazas.regiondemurcia.es/web/catalogoAsuntos.do?opcion=9&categoria=39&tipoVentana=&entidad=30007&idioma=1,https://sede.alguazas.regiondemurcia.es/web/catalogoAsuntos.do?opcion=9&categoria=39&tipoVentana=&entidad=30007&idioma=1,false,true,2026-09-21 10:57:57.032355+00,"Impuestos, domiciliaciones y pagos - Exenciones y bonificaciones",,,directo
50472cfc-41ec-4927-b1e7-79efdb54a644,c1330a20-c057-4764-8121-6268ca02f280,Bienestar Animal,"Documento oficial del Ayuntamiento de Alguazas: ORDENANZA MUNICIPAL REGULADORA SOBRE PROTECCIÓN Y TENENCIA DE ANIMALES DE COMPAÑIA EN EL MUNICIPIO DE ALGUAZAS. Descárgalo y léelo desde este enlace exacto (cópialo tal cual, no inventes otra URL): https://alguazas.es/wp-content/uploads/2020/12/20180711_ANUNCIO-BORM-No-158-DE-17-7-2018.-APROBACION-DEFINITIVA-ORDENANZA-MUNICIPAL-REGULADORA-SOBRE-PROTECCION-Y-TENENCIA-DE-ANIMALES-DE-COMPANIA-EN-EL-MUNICIPIO-DE-ALGUAZAS.pdf Responde con datos literales del documento (importes, plazos, artículos). Si no queda claro, dilo. Tono cercano. Termina citando el enlace: https://alguazas.es/wp-content/uploads/2020/12/20180711_ANUNCIO-BORM-No-158-DE-17-7-2018.-APROBACION-DEFINITIVA-ORDENANZA-MUNICIPAL-REGULADORA-SOBRE-PROTECCION-Y-TENENCIA-DE-ANIMALES-DE-COMPANIA-EN-EL-MUNICIPIO-DE-ALGUAZAS.pdf",https://alguazas.es/wp-content/uploads/2020/12/20180711_ANUNCIO-BORM-No-158-DE-17-7-2018.-APROBACION-DEFINITIVA-ORDENANZA-MUNICIPAL-REGULADORA-SOBRE-PROTECCION-Y-TENENCIA-DE-ANIMALES-DE-COMPANIA-EN-EL-MUNICIPIO-DE-ALGUAZAS.pdf,true,true,2026-09-19 19:15:47.091626+00,NORMA · ORDENANZA MUNICIPAL REGULADORA SOBRE PROTECCIÓN Y TENENCIA DE ANIMALES DE COMPAÑIA EN EL MUNICIPIO DE ALGUAZAS,,4320,ia
50dca143-daa4-4251-9741-cdf002b209b1,c1330a20-c057-4764-8121-6268ca02f280,Presupuestos participativos,En este enlace tienes toda la información sobre presupuestos participativos 2019: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTY4/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTY4/30007,false,false,2026-09-21 12:02:52.324165+00,PRESUPUESTOS PARTICIPATIVOS 2019,,,directo
5191c98b-9052-4cb8-9340-bb3e3aaf9eb9,c1330a20-c057-4764-8121-6268ca02f280,Participación Ciudadana,Trámite o recurso municipal: Propuestas ciudadanas (activas y anteriores). Consulta la información actualizada en: https://participa.alguazas.es/propuestas-ciudadanas/ Extrae solo lo necesario para responder al ciudadano con tono cercano. Termina con una coletilla que incluya este enlace: https://participa.alguazas.es/propuestas-ciudadanas/,https://participa.alguazas.es/propuestas-ciudadanas/,true,true,2026-09-19 19:16:05.141665+00,Propuestas ciudadanas (activas y anteriores),,,ia
51ea8f06-c235-4be4-978f-849994efadd4,c1330a20-c057-4764-8121-6268ca02f280,Protección de datos,En este enlace tienes toda la información sobre formulario para el ejercicio de derechos relacionados con Protección de Datos: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAODA=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAODA=/30007,false,true,2026-09-21 12:02:52.324165+00,Formulario para el ejercicio de derechos relacionados con Protección de Datos,,,directo
526f355e-379f-4a77-9790-dd5e781259e5,c1330a20-c057-4764-8121-6268ca02f280,Servicios,En este enlace tienes toda la información sobre servicios: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANzE=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANzE=/30007,false,false,2026-09-21 12:02:52.324165+00,General (carpeta principal),,,directo
52fc89a1-367d-4193-bbee-3e523e0613e1,c1330a20-c057-4764-8121-6268ca02f280,Página principal,Puedes seguir al Ayuntamiento de Alguazas en Instagram aquí: https://www.instagram.com/ayuntamientodealguazas,https://www.instagram.com/ayuntamientodealguazas,false,true,2026-09-18 11:15:25.246362+00,Instagram del Ayuntamiento de Alguazas,,,directo
53215c0b-8a9f-4d74-9364-c404ae29ad27,c1330a20-c057-4764-8121-6268ca02f280,Urbanismo,El teléfono de Oficina Técnica es el 654 009 895.,,false,true,2026-09-19 19:15:09.149734+00,"Oficina Técnica - teléfono, contacto (obras, licencias de obra, urbanismo; teléfono de Oficina Técnica, teléfono del Oficina Técnica, llamar a Oficina Técnica, contacto Oficina Técnica, número de Oficina Técnica)",,,directo
538f9038-a904-470e-9e58-52b948d67aa7,c1330a20-c057-4764-8121-6268ca02f280,Comercio,"Documento oficial del Ayuntamiento de Alguazas: ORDENANZA FISCAL REGULADORA DE LA OCUPACIÓN DE LA VÍA PÚBLICA CON TERRAZAS Y OTRAS INSTALACIONES. Descárgalo y léelo desde este enlace exacto (cópialo tal cual, no inventes otra URL): https://alguazas.es/wp-content/uploads/2021/03/BORM-NAo-37-FECHA-15-2-2021-PUBLICACION-DEFINITIVA-ORDENANZA-FISCAL-TERRAZAS.pdf Responde con datos literales del documento (importes, plazos, artículos). Si no queda claro, dilo. Tono cercano. Termina citando el enlace: https://alguazas.es/wp-content/uploads/2021/03/BORM-NAo-37-FECHA-15-2-2021-PUBLICACION-DEFINITIVA-ORDENANZA-FISCAL-TERRAZAS.pdf",https://alguazas.es/wp-content/uploads/2021/03/BORM-NAo-37-FECHA-15-2-2021-PUBLICACION-DEFINITIVA-ORDENANZA-FISCAL-TERRAZAS.pdf,true,true,2026-09-19 19:15:47.091626+00,NORMA · ORDENANZA FISCAL REGULADORA DE LA OCUPACIÓN DE LA VÍA PÚBLICA CON TERRAZAS Y OTRAS INSTALACIONES,,4320,ia
53b7e574-eda8-4ec0-8a67-500d910d2af4,c1330a20-c057-4764-8121-6268ca02f280,Gestión tributaria,"Puedes solicitar, consultar o modificar la domiciliación de un recibo en la Oficina Virtual Tributaria en este enlace: https://alguazas.tributoslocales.es/300070/AALGUAZAS/mis-datos/domiciliaciones",https://alguazas.tributoslocales.es/300070/AALGUAZAS/mis-datos/domiciliaciones,false,true,2026-09-21 10:57:38.505306+00,"OVT - Solicitar, consultar o modificar domiciliación",,,directo
5523a853-699f-4a9d-ba57-cf5effe08a4c,c1330a20-c057-4764-8121-6268ca02f280,UNION EUROPEA,En este enlace tienes toda la información sobre union europea: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTc0MA==/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTc0MA==/30007,false,false,2026-09-21 12:02:52.324165+00,General (carpeta principal),,,directo
561ca8a4-67df-4300-b6e6-5c8c4cc9afa5,c1330a20-c057-4764-8121-6268ca02f280,Juventud,Trámite o recurso municipal: Web Juventud Alguazas. Consulta la información actualizada en: http://juventud.alguazas.es/ Extrae solo lo necesario para responder al ciudadano con tono cercano. Termina con una coletilla que incluya este enlace: http://juventud.alguazas.es/,http://juventud.alguazas.es/,true,true,2026-09-19 19:15:23.471656+00,TRÁMITE · Web Juventud Alguazas,,,ia
561ee05c-87b0-455c-8dbf-cebb532bd87b,c1330a20-c057-4764-8121-6268ca02f280,Comercio,"El Espacio del Emprendedor es un espacio de coworking municipal para emprendedores, situado en Calle Dos de Mayo, 28, Alguazas. Para poder usarlo necesitas solicitar una tarjeta de acceso rellenando este formulario: https://alguazas.es/wp-content/uploads/2025/03/SOLICITUD-VIVERO-COMERCIAL.doc. y presentarlo en el Ayuntamiento o por registro electrónico. Si tienes dudas, puedes contactar al 654 009 902 o escribir a adl@alguazas.es.",https://alguazas.es/espacio-del-emprendedor/,false,true,2026-09-18 11:15:25.246362+00,Espacio del Emprendedor - coworking y apoyo a emprendedores,,,directo
576ba131-7a91-41ee-b8e3-811929657709,c1330a20-c057-4764-8121-6268ca02f280,Gestión tributaria,Puedes consultar o modificar tus datos de contacto en este enlace: https://alguazas.tributoslocales.es/300070/AALGUAZAS/mis-datos/modificar-datos,https://alguazas.tributoslocales.es/300070/AALGUAZAS/mis-datos/modificar-datos,false,true,2026-09-21 10:57:38.505306+00,OVT - Datos de contacto,,,directo
